name,model,optim,logl,k,AIC,AICc,BIC,rf_q1,wrf_q1,treelength
PF00733,q4,optimizedtruetree,-57967.6575,222,116379.3150,116750.1464,117310.4729,0,23.385606448199987,96.75598008239999
PF00733,q5,optimizedtruetree,-62671.2132,203,125748.4263,126038.0207,126599.8906,0,91.83559473289995,196.9120604860999
PF00754,poisson,inferredtree,-51613.1915,369,103964.3829,377024.3829,105216.6315,214,66.21062436050002,114.1608907185
PF00754,q1,inferredtree,-47313.1514,370,95366.3027,369906.3027,96621.9449,0,0.0,143.41882038079999
PF00754,q2,inferredtree,-47904.6044,370,96549.2088,371089.2088,97804.8510,156,40.73995403050004,147.92285205590008
PF00754,q3,inferredtree,-48548.4042,388,97872.8085,399736.8085,99189.5359,138,35.597328116400014,147.24981750119997
PF00754,q4,inferredtree,-49480.5890,389,99739.1779,403159.1779,101059.2991,160,59.99703558989996,177.57469174109994
PF00754,q5,inferredtree,-52593.3282,370,105926.6564,380466.6564,107182.2986,198,190.7796340061998,303.85244193300014
PF00754,poisson,optimizedtruetree,-51856.7542,369,104451.5084,377511.5084,105703.7570,0,32.23420438449998,117.75125259199983
PF00754,q1,optimizedtruetree,-47313.1519,370,95366.3039,369906.3039,96621.9461,0,0.0,143.3584071107
PF00754,q2,optimizedtruetree,-47914.1294,370,96568.2588,371108.2588,97823.9009,0,16.342669971799996,152.49471515789998
PF00754,q3,optimizedtruetree,-48613.0136,388,98002.0272,399866.0272,99318.7547,0,14.817739977299986,149.22283245080015
PF00754,q4,optimizedtruetree,-49581.8714,389,99941.7428,403361.7428,101261.8639,0,40.00144454209997,179.89526680860007
PF00754,q5,optimizedtruetree,-52829.6630,370,106399.3261,380939.3261,107654.9683,0,171.50251004419994,310.40251552250004
PF00756,poisson,inferredtree,-12090.6050,39,24259.2100,24269.7150,24408.1932,6,8.178353249499999,13.806566467000001
PF00756,q1,inferredtree,-11272.1436,41,22626.2872,22637.9618,22782.9106,0,0.0,20.8648099923
PF00756,q2,inferredtree,-11393.8046,40,22867.6092,22878.6903,23020.4126,6,5.641326370400001,16.2801870949
PF00756,q3,inferredtree,-11454.8910,59,23027.7821,23053.3417,23253.1670,6,3.917096638299999,18.363836934000005
PF00756,q4,inferredtree,-11812.6868,39,23703.3735,23713.8786,23852.3567,8,4.8713305797,22.0721687652
PF00756,q5,inferredtree,-12557.9572,39,25193.9144,25204.4194,25342.8976,8,28.300206751100003,48.274668641599995
PF00756,poisson,optimizedtruetree,-12099.9738,39,24277.9477,24288.4527,24426.9309,0,7.131780235799997,13.9032707253
PF00756,q1,optimizedtruetree,-11272.1433,41,22626.2866,22637.9612,22782.9100,0,0.0,20.868261161900005
PF00756,q2,optimizedtruetree,-11395.1054,40,22870.2108,22881.2919,23023.0141,0,4.5533532575,16.349973900400002
PF00756,q3,optimizedtruetree,-11458.9321,59,23035.8642,23061.4238,23261.2491,0,2.739334000500001,18.499764122000002
PF00756,q4,optimizedtruetree,-11820.5756,39,23719.1511,23729.6562,23868.1344,0,3.259154644900001,22.337189865000003
PF00756,q5,optimizedtruetree,-12561.2779,39,25200.5557,25211.0608,25349.5390,0,28.198302383400005,49.029401927900004
PF00787,poisson,inferredtree,-21477.4296,145,43244.8592,43495.3918,43788.9823,56,26.774805502199992,54.0455244163
PF00787,q1,inferredtree,-19937.0696,165,40204.1392,40571.7902,40823.3137,0,0.0,68.68313591710005
PF00787,q2,inferredtree,-20150.1504,165,40630.3008,40997.9519,41249.4753,74,88.14900041960001,144.12983665830006
PF00787,q3,inferredtree,-20380.3039,164,41088.6078,41449.4078,41704.0298,56,21.336868393499994,76.60931628659999
PF00787,q4,inferredtree,-20793.1723,165,41916.3446,42283.9956,42535.5191,58,31.418997535299983,88.76671031720001
PF00787,q5,inferredtree,-22155.5838,146,44603.1676,44858.6676,45151.0432,68,119.0782115349,175.4876826158001
PF00787,poisson,optimizedtruetree,-21519.2121,145,43328.4243,43578.9568,43872.5473,0,16.93311556359999,55.156158353200034
PF00787,q1,optimizedtruetree,-19937.0843,165,40204.1686,40571.8196,40823.3431,0,0.0,69.42013568899999
PF00787,q2,optimizedtruetree,-20180.7047,165,40691.4093,41059.0603,41310.5838,0,61.820064206399955,130.169053144
PF00787,q3,optimizedtruetree,-20399.1456,164,41126.2912,41487.0912,41741.7131,0,10.784800237199995,78.00794710200002
PF00787,q4,optimizedtruetree,-20830.8466,165,41991.6931,42359.3441,42610.8676,0,23.225762618400005,90.75272800660004
PF00787,q5,optimizedtruetree,-22233.9428,146,44759.8856,45015.3856,45307.7612,0,113.66328140990004,181.61408777909992
PF00856,poisson,inferredtree,-36955.7106,197,74305.4211,74441.3305,75221.2711,100,36.838265832400005,61.6402337709
PF00856,q1,inferredtree,-34299.8237,198,68995.6474,69133.1762,69916.1464,0,0.0,84.10964324470001
PF00856,q2,inferredtree,-34883.2215,197,70160.4429,70296.3524,71076.2929,88,28.620043053300005,69.17343395160002
PF00856,q3,inferredtree,-35192.1087,199,70782.2174,70921.3782,71707.3653,76,40.4294493126,111.75631384569999
PF00856,q4,inferredtree,-36001.8188,217,72437.6377,72608.4175,73446.4673,80,39.31741070110001,107.34704197280006
PF00856,q5,inferredtree,-38307.5157,198,77011.0314,77148.5602,77931.5304,98,121.21692900819994,189.4886390799
PF00856,poisson,optimizedtruetree,-37047.7378,197,74489.4755,74625.3849,75405.3255,0,23.247758304300003,63.14148564459998
PF00856,q1,optimizedtruetree,-34299.8234,198,68995.6467,69133.1755,69916.1457,0,0.0,84.07030081369994
PF00856,q2,optimizedtruetree,-34922.9379,197,70239.8759,70375.7853,71155.7258,0,15.274839456600006,70.05971611449998
PF00856,q3,optimizedtruetree,-35212.5969,199,70823.1938,70962.3546,71748.3417,0,31.128749794299996,114.13095400979998
PF00856,q4,optimizedtruetree,-36054.2084,217,72542.4167,72713.1965,73551.2464,0,27.268825454300003,108.35404560760001
PF00856,q5,optimizedtruetree,-38390.7465,198,77177.4930,77315.0218,78097.9919,0,110.97172057249999,193.24288075519996
PF00874,poisson,inferredtree,-46289.0445,461,93500.0889,519464.0889,94773.4511,318,105.20039676649998,146.4609328112
PF00874,q1,inferredtree,-40925.8996,481,82813.7992,546497.7992,84142.4049,0,0.0,203.24934675730023
PF00874,q2,inferredtree,-41600.7209,481,84163.4418,547847.4418,85492.0475,176,72.57588983779993,248.05469904710006
PF00874,q3,inferredtree,-42130.3286,462,85184.6573,512996.6573,86460.7816,230,66.81464984849998,171.92211210839994
PF00874,q4,inferredtree,-42916.5114,481,86795.0228,550479.0228,88123.6284,288,115.81681776540003,263.2476669863002
PF00874,q5,inferredtree,-45348.4446,462,91620.8892,519432.8892,92897.0135,308,212.13760456470007,363.0921570434001
PF00874,poisson,optimizedtruetree,-46545.6454,461,94013.2908,519977.2908,95286.6530,0,60.362464321600044,150.25645509230003
PF00874,q1,optimizedtruetree,-40925.8995,481,82813.7989,546497.7989,84142.4046,0,0.0,203.25904623849988
PF00874,q2,optimizedtruetree,-41628.6401,481,84219.2802,547903.2802,85547.8859,0,42.18518938670003,239.91475793420005
PF00874,q3,optimizedtruetree,-42206.7116,462,85337.4232,513149.4232,86613.5476,0,35.2250443022,174.3789680329001
PF00874,q4,optimizedtruetree,-43056.4236,481,87074.8473,550758.8473,88403.4529,0,74.14553239159997,263.89691290689996
PF00874,q5,optimizedtruetree,-45629.2711,462,92182.5422,519994.5422,93458.6666,0,174.61257676539987,367.31827852330036
PF00912,poisson,inferredtree,-37978.2911,257,76470.5822,209082.5822,77348.5200,92,26.279892285200006,50.79881205459997
PF00912,q1,inferredtree,-32603.8351,259,65725.6702,200405.6702,66610.4402,0,0.0,68.0435806064
PF00912,q2,inferredtree,-33138.2612,277,66830.5225,220842.5225,67776.7823,66,15.010717006999998,59.161608019399964
PF00912,q3,inferredtree,-34248.7917,258,69013.5834,202657.5834,69894.9373,88,20.99892561700001,78.45683392979997
PF00912,q4,inferredtree,-35012.5699,258,70541.1398,204185.1398,71422.4937,58,18.257172360900004,56.00362529310001
PF00912,q5,inferredtree,-37815.1478,257,76144.2957,208756.2957,77022.2335,86,37.804423485800015,96.53945102440001
PF00912,poisson,optimizedtruetree,-38099.6245,257,76713.2491,209325.2491,77591.1869,0,18.49287004860001,51.07834432759999
PF00912,q1,optimizedtruetree,-32603.8351,259,65725.6701,200405.6701,66610.4402,0,0.0,68.04179228179996
PF00912,q2,optimizedtruetree,-33182.8454,277,66919.6908,220931.6908,67865.9506,0,10.885480973600005,57.34562453500001
PF00912,q3,optimizedtruetree,-34320.4632,258,69156.9264,202800.9264,70038.2803,0,13.300491911400005,80.2520841316
PF00912,q4,optimizedtruetree,-35060.7275,258,70637.4551,204281.4551,71518.8090,0,12.950459456999997,55.979919879400015
PF00912,q5,optimizedtruetree,-37943.8208,257,76401.6416,209013.6416,77279.5794,0,29.0630547475,96.54210165789999
PF00916,poisson,inferredtree,-22268.4005,67,44670.8010,44702.7729,44929.8543,18,18.301692630499996,19.086329652499998
PF00916,q1,inferredtree,-19440.5391,87,39055.0781,39112.8593,39391.4608,0,0.0,35.34523274200001
PF00916,q2,inferredtree,-19803.8285,69,39745.6569,39779.7912,40012.4432,4,8.3323845015,27.497388018699997
PF00916,q3,inferredtree,-20050.6426,68,40237.2852,40270.3274,40500.2050,14,14.4886931076,22.479620824200005
PF00916,q4,inferredtree,-20381.5701,86,40935.1402,40991.3958,41267.6565,12,7.036672117399999,31.997968853000007
PF00916,q5,inferredtree,-21536.1824,67,43206.3647,43238.3367,43465.4181,16,11.857380592799997,26.110202792000006
PF00916,poisson,optimizedtruetree,-22304.8225,67,44743.6450,44775.6169,45002.6983,0,16.319466401199996,19.207915465600003
PF00916,q1,optimizedtruetree,-19440.5393,87,39055.0787,39112.8598,39391.4614,0,0.0,35.31758352639999
PF00916,q2,optimizedtruetree,-19804.8499,69,39747.6999,39781.8342,40014.4862,0,7.9465862862,27.484147227999998
PF00916,q3,optimizedtruetree,-20058.2908,68,40252.5817,40285.6239,40515.5015,0,12.833848326099998,22.508574213300005
PF00916,q4,optimizedtruetree,-20389.5778,86,40951.1556,41007.4112,41283.6718,0,4.3335675044,31.995261303999996
PF00916,q5,optimizedtruetree,-21550.0060,67,43234.0121,43265.9840,43493.0654,0,9.326192484599998,26.189002922800007
PF00953,poisson,inferredtree,-9211.0470,45,18512.0940,18530.8271,18673.5202,14,16.8953873153,12.908022345400003
PF00953,q1,inferredtree,-8076.3715,66,16284.7430,16328.9630,16521.5014,0,0.0,28.4180087427
PF00953,q2,inferredtree,-8255.4087,47,16604.8174,16625.4201,16773.4181,8,11.275731014000002,18.470340685700005
PF00953,q3,inferredtree,-8317.4967,65,16764.9934,16807.6800,16998.1646,18,12.771798601,18.6922956337
PF00953,q4,inferredtree,-8498.0937,45,17086.1873,17104.9203,17247.6135,12,13.7888590168,16.1411146587
PF00953,q5,inferredtree,-9179.9413,45,18449.8826,18468.6157,18611.3088,18,13.1026515531,18.678008514200002
PF00953,poisson,optimizedtruetree,-9235.3752,45,18560.7503,18579.4834,18722.1765,0,15.387367815199998,13.1207251618
PF00953,q1,optimizedtruetree,-8076.3721,66,16284.7442,16328.9642,16521.5026,0,0.0,28.508092977
PF00953,q2,optimizedtruetree,-8258.8273,47,16611.6546,16632.2573,16780.2553,0,9.9471639829,18.574394784100004
PF00953,q3,optimizedtruetree,-8329.2159,65,16788.4318,16831.1184,17021.6030,0,9.311557452199999,19.196535524799998
PF00953,q4,optimizedtruetree,-8506.5423,45,17103.0847,17121.8177,17264.5109,0,12.199733173099997,16.3083598039
PF00953,q5,optimizedtruetree,-9209.6422,45,18509.2845,18528.0175,18670.7106,0,9.816763763399997,19.13416244819999
PF00963,poisson,inferredtree,-10805.2380,73,21756.4760,21864.5160,21987.0871,40,16.959751878600002,21.45368218339999
PF00963,q1,inferredtree,-9462.5250,93,19111.0500,19329.6000,19404.8422,0,0.0,30.963340218599996
PF00963,q2,inferredtree,-9639.7323,74,19427.4647,19539.5859,19661.2348,24,10.451279329099998,24.978113727099995
PF00963,q3,inferredtree,-9744.8757,75,19639.7515,19756.0780,19876.6806,28,14.473731973700001,22.951062170900002
PF00963,q4,inferredtree,-9895.6610,94,19979.3221,20205.3980,20276.2733,24,53.3849633747,78.14018345650001
PF00963,q5,inferredtree,-10688.9665,74,21525.9330,21638.0542,21759.7031,32,22.92806294420001,44.6881917132
PF00963,poisson,optimizedtruetree,-10848.6298,73,21843.2596,21951.2996,22073.8706,0,10.405884986799999,21.728251253599996
PF00963,q1,optimizedtruetree,-9462.5255,93,19111.0509,19329.6009,19404.8431,0,0.0,30.9965341558
PF00963,q2,optimizedtruetree,-9653.6412,74,19455.2824,19567.4037,19689.0525,0,6.997230292099999,25.246063064099996
PF00963,q3,optimizedtruetree,-9753.9436,75,19657.8871,19774.2137,19894.8163,0,8.1196356474,23.434123899200003
PF00963,q4,optimizedtruetree,-9903.6841,94,19995.3682,20221.4441,20292.3194,0,46.044826927600006,76.89830979159998
PF00963,q5,optimizedtruetree,-10713.5519,74,21575.1039,21687.2251,21808.8740,0,16.073554407800003,46.311337558999995
PF00977,poisson,inferredtree,-54099.4055,279,108756.8109,111021.1588,109832.3760,130,33.0437832855,53.819684502700014
PF00977,q1,inferredtree,-46426.4997,280,93412.9994,95727.1171,94492.4196,0,0.0,75.39762478479999
PF00977,q2,inferredtree,-47928.3278,299,96454.6557,100115.8802,97607.3222,120,28.310245667300002,93.67148111830002
PF00977,q3,inferredtree,-49113.0320,280,98786.0640,101100.1816,99865.4841,102,20.457746389399976,64.00992529979999
PF00977,q4,inferredtree,-50502.2619,298,101600.5238,105164.6038,102749.3352,134,21.860126824299993,76.86842980009995
PF00977,q5,inferredtree,-56268.6453,279,113095.2906,115359.6385,114170.8557,136,53.629598719000015,117.3724580272
PF00977,poisson,optimizedtruetree,-54304.4643,279,109166.9286,111431.2764,110242.4936,0,22.50718078439999,54.581553509099976
PF00977,q1,optimizedtruetree,-46426.4999,280,93412.9998,95727.1175,94492.4200,0,0.0,75.3604459129
PF00977,q2,optimizedtruetree,-47935.5776,299,96469.1551,100130.3796,97621.8216,0,20.735299084899992,95.72036873260001
PF00977,q3,optimizedtruetree,-49117.9646,280,98795.9292,101110.0468,99875.3493,0,12.861418978100005,64.2052805958
PF00977,q4,optimizedtruetree,-50583.4587,298,101762.9175,105326.9975,102911.7289,0,10.0806812461,77.54735715840002
PF00977,q5,optimizedtruetree,-56501.4480,279,113560.8960,115825.2438,114636.4611,0,43.38813321400002,117.97914169509991
PF00990,poisson,inferredtree,-17229.5930,91,34641.1860,34821.2290,34934.2383,52,22.304563012599992,30.073405170499992
PF00990,q1,inferredtree,-15333.5321,92,30851.0641,31037.0641,31147.3369,0,0.0,45.87179031290002
PF00990,q2,inferredtree,-15548.6919,112,31321.3838,31672.9394,31682.0637,52,22.735729918899995,61.998565867600036
PF00990,q3,inferredtree,-15977.8897,92,32139.7794,32325.7794,32436.0521,42,15.409936535799996,34.911718392499985
PF00990,q4,inferredtree,-16345.9911,92,32875.9823,33061.9823,33172.2550,52,14.923151757699998,36.752934691799986
PF00990,q5,inferredtree,-17363.8604,91,34909.7209,35089.7639,35202.7732,54,37.7778143572,77.2718746371
PF00990,poisson,optimizedtruetree,-17320.7248,91,34823.4496,35003.4926,35116.5020,0,16.804033633999996,30.9511991057
PF00990,q1,optimizedtruetree,-15333.5372,92,30851.0744,31037.0744,31147.3471,0,0.0,46.23089055849999
PF00990,q2,optimizedtruetree,-15569.4057,112,31362.8114,31714.3670,31723.4913,0,17.8601046155,63.851211955000025
PF00990,q3,optimizedtruetree,-15984.5528,92,32153.1056,32339.1056,32449.3784,0,12.088911755199998,35.00701647210002
PF00990,q4,optimizedtruetree,-16364.0053,92,32912.0105,33098.0105,33208.2833,0,10.695034721899994,36.70743880899998
PF00990,q5,optimizedtruetree,-17414.2611,91,35010.5221,35190.5652,35303.5745,0,32.94231907019999,78.67958151350001
PF01039,poisson,inferredtree,-29173.5037,63,58473.0073,58487.4331,58752.3837,22,18.3703415161,13.688748195400002
PF01039,q1,inferredtree,-25915.6339,64,51959.2678,51974.1782,52243.0787,0,0.0,30.470278044500006
PF01039,q2,inferredtree,-26402.9060,84,52973.8120,53000.3547,53346.3139,18,3.863831893099999,30.4745626642
PF01039,q3,inferredtree,-26842.6433,84,53853.2866,53879.8294,54225.7885,6,30.812280633799997,61.00841442670001
PF01039,q4,inferredtree,-27834.5545,84,55837.1090,55863.6517,56209.6109,8,17.0051415891,46.78865414100001
PF01039,q5,inferredtree,-30360.7284,63,60847.4569,60861.8826,61126.8333,24,10.034638635400004,36.1483969805
PF01039,poisson,optimizedtruetree,-29191.3967,63,58508.7933,58523.2191,58788.1697,0,16.848059197499996,13.773977806100001
PF01039,q1,optimizedtruetree,-25915.6330,64,51959.2660,51974.1764,52243.0769,0,0.0,30.555194962199995
PF01039,q2,optimizedtruetree,-26405.7605,84,52979.5210,53006.0638,53352.0229,0,1.0262706622000004,30.56386725959999
PF01039,q3,optimizedtruetree,-26846.4352,84,53860.8703,53887.4131,54233.3722,0,30.217884972499995,60.75312351830001
PF01039,q4,optimizedtruetree,-27845.7391,84,55859.4783,55886.0210,56231.9802,0,15.9575253678,46.467100468800005
PF01039,q5,optimizedtruetree,-30416.2065,63,60958.4131,60972.8388,61237.7895,0,5.646775230499999,35.88378608289999
PF01118,poisson,inferredtree,-41000.1356,367,82734.2712,352846.2712,83918.1203,192,42.539751633300035,77.13480618339996
PF01118,q1,inferredtree,-36132.0104,369,73002.0208,346062.0208,74192.3213,0,0.0,97.08473290510004
PF01118,q2,inferredtree,-36937.5736,387,74649.1472,374961.1472,75897.5111,142,22.552322263199976,91.83774712830007
PF01118,q3,inferredtree,-37720.9534,369,76179.9067,349239.9067,77370.2073,138,28.754968323900012,109.16978642839996
PF01118,q4,inferredtree,-39023.7993,368,78783.5987,350367.5987,79970.6735,158,48.89341334169998,125.59279724699994
PF01118,q5,inferredtree,-43385.3529,367,87504.7059,357616.7059,88688.5549,166,76.33429283750002,157.22084242499997
PF01118,poisson,optimizedtruetree,-41248.6093,367,83231.2185,353343.2185,84415.0676,0,23.687271148999994,78.70044979279999
PF01118,q1,optimizedtruetree,-36132.0107,369,73002.0213,346062.0213,74192.3218,0,0.0,97.07525899840002
PF01118,q2,optimizedtruetree,-36949.6702,387,74673.3404,374985.3404,75921.7043,0,7.788034752700001,94.17237848229998
PF01118,q3,optimizedtruetree,-37766.2622,369,76270.5243,349330.5243,77460.8249,0,15.2878970476,109.38632882139996
PF01118,q4,optimizedtruetree,-39063.4970,368,78862.9941,350446.9941,80050.0689,0,21.3260141951,115.4079143913
PF01118,q5,optimizedtruetree,-43613.9257,367,87961.8514,358073.8514,89145.7004,0,64.18718878249996,160.11924499389997
PF01155,poisson,inferredtree,-7154.5453,57,14423.0906,14501.8049,14591.5728,8,10.563376957000003,15.327506324999996
PF01155,q1,inferredtree,-6394.3255,59,12906.6510,12992.9925,13081.0448,0,0.0,24.867883224199996
PF01155,q2,inferredtree,-6490.1241,78,13136.2481,13331.8672,13366.8026,16,5.118703153600001,26.918507921399996
PF01155,q3,inferredtree,-6581.8683,78,13319.7367,13515.3557,13550.2912,10,5.6989510501,28.744328191699992
PF01155,q4,inferredtree,-6812.0887,77,13778.1775,13965.8650,14005.7761,20,5.619441923899999,24.845308386499994
PF01155,q5,inferredtree,-7614.1080,57,15342.2159,15420.9302,15510.6981,20,14.961726802200001,36.94275283099998
PF01155,poisson,optimizedtruetree,-7167.6502,57,14449.3005,14528.0147,14617.7826,0,9.8135704785,15.433908178400001
PF01155,q1,optimizedtruetree,-6394.3255,59,12906.6510,12992.9925,13081.0448,0,0.0,24.8914538665
PF01155,q2,optimizedtruetree,-6492.4694,78,13140.9388,13336.5578,13371.4933,0,2.1164314312999997,26.1734422078
PF01155,q3,optimizedtruetree,-6585.0698,78,13326.1396,13521.7586,13556.6941,0,4.439124574000002,28.9128909813
PF01155,q4,optimizedtruetree,-6822.6305,77,13799.2611,13986.9486,14026.8598,0,2.6651031811,25.109062544800004
PF01155,q5,optimizedtruetree,-7635.8251,57,15385.6503,15464.3645,15554.1324,0,13.096830761900002,37.278970468800004
PF01183,poisson,inferredtree,-10504.6196,53,21115.2392,21150.1416,21294.6174,10,6.5387684004999995,14.672464093599999
PF01183,q1,inferredtree,-9570.8976,74,19289.7953,19367.4176,19540.2479,0,0.0,19.467310400499994
PF01183,q2,inferredtree,-9773.3248,54,19654.6497,19691.0914,19837.4124,6,2.7212628969000003,20.629648857600007
PF01183,q3,inferredtree,-9919.1875,53,19944.3750,19979.2775,20123.7533,10,4.251922631199999,17.4267437805
PF01183,q4,inferredtree,-10155.8738,72,20455.7475,20528.2441,20699.4312,8,4.134037860799999,19.82798540590001
PF01183,q5,inferredtree,-11098.4505,53,22302.9010,22337.8035,22482.2793,8,14.080538435599996,32.4636799407
PF01183,poisson,optimizedtruetree,-10514.9053,53,21135.8106,21170.7130,21315.1888,0,5.028007429899999,14.801469960399999
PF01183,q1,optimizedtruetree,-9570.8974,74,19289.7947,19367.4171,19540.2474,0,0.0,19.467603514900002
PF01183,q2,optimizedtruetree,-9774.5460,54,19657.0921,19693.5338,19839.8548,0,1.3049684547,20.6709482822
PF01183,q3,optimizedtruetree,-9923.7366,53,19953.4732,19988.3756,20132.8514,0,2.3911818495000006,17.5234714602
PF01183,q4,optimizedtruetree,-10160.6815,72,20465.3629,20537.8595,20709.0465,0,2.6890315624000007,19.8985007343
PF01183,q5,optimizedtruetree,-11108.3707,53,22322.7414,22357.6438,22502.1196,0,13.283771252800005,32.6024874349
PF01225,poisson,inferredtree,-30951.2352,399,62700.4704,381900.4704,63844.6166,254,61.83937952969994,83.54118975719997
PF01225,q1,inferredtree,-27446.0946,400,55692.1891,376492.1891,56839.2029,0,0.0,117.54483597830009
PF01225,q2,inferredtree,-28106.3094,420,57052.6189,410692.6189,58256.9833,166,33.925323317000036,110.70981439670012
PF01225,q3,inferredtree,-28681.2673,419,58200.5346,410160.5346,59402.0316,220,47.574247242200016,104.2345161097001
PF01225,q4,inferredtree,-29751.9014,420,60343.8027,413983.8027,61548.1672,230,51.94842066010004,133.45408018640003
PF01225,q5,inferredtree,-32790.9537,400,66381.9075,387181.9075,67528.9212,272,87.95417245569998,168.64546634719994
PF01225,poisson,optimizedtruetree,-31178.1964,399,63154.3929,382354.3929,64298.5391,0,36.334678168,86.16160424659998
PF01225,q1,optimizedtruetree,-27446.0939,400,55692.1878,376492.1878,56839.2016,0,0.0,117.56031457920001
PF01225,q2,optimizedtruetree,-28165.0305,420,57170.0609,410810.0609,58374.4254,0,10.536134547799996,113.50677572979997
PF01225,q3,optimizedtruetree,-28796.7330,419,58431.4659,410391.4659,59632.9629,0,18.051307555499996,106.19639275049998
PF01225,q4,optimizedtruetree,-29861.1100,420,60562.2200,414202.2200,61766.5844,0,31.60830926150002,142.43696119169988
PF01225,q5,optimizedtruetree,-33105.3370,400,67010.6740,387810.6740,68157.6878,0,58.84091695250001,171.6232229986999
PF01243,poisson,inferredtree,-26967.4375,289,54512.8749,222132.8749,55403.4008,154,52.10674291059999,79.6567744409999
PF01243,q1,inferredtree,-24576.5887,290,49733.1773,218513.1773,50626.7846,0,0.0,111.17494680960004
PF01243,q2,inferredtree,-24961.7040,289,50501.4079,218121.4079,51391.9338,116,41.58764721379999,88.07537560120004
PF01243,q3,inferredtree,-25288.3991,289,51154.7982,218774.7982,52045.3241,116,37.240688481499994,97.89287753149996
PF01243,q4,inferredtree,-25919.1948,309,52456.3896,244036.3896,53408.5436,136,50.784316946499985,130.18440124810002
PF01243,q5,inferredtree,-27844.9877,290,56269.9755,225049.9755,57163.5827,138,127.53369217839997,215.13925844199997
PF01243,poisson,optimizedtruetree,-27128.2452,289,54834.4903,222454.4903,55725.0162,0,33.462728158000004,81.2445891849
PF01243,q1,optimizedtruetree,-24576.5887,290,49733.1775,218513.1775,50626.7847,0,0.0,111.1301475389
PF01243,q2,optimizedtruetree,-24999.1883,289,50576.3765,218196.3765,51466.9024,0,23.32370757289999,89.20637716840002
PF01243,q3,optimizedtruetree,-25305.9181,289,51189.8361,218809.8361,52080.3620,0,15.28807035659999,98.51061094450002
PF01243,q4,optimizedtruetree,-25972.9927,309,52563.9855,244143.9855,53516.1394,0,28.725353303299986,133.38958829399988
PF01243,q5,optimizedtruetree,-28028.8272,290,56637.6544,225417.6544,57531.2617,0,116.86883090509998,225.24247546000004
PF01263,poisson,inferredtree,-48493.3420,143,97272.6841,97418.7266,97852.4689,14,29.135696483700006,45.28041627719998
PF01263,q1,inferredtree,-44286.8732,145,88863.7463,89014.9606,89451.6401,0,0.0,72.20688169630003
PF01263,q2,inferredtree,-45009.6639,143,90305.3278,90451.3704,90885.1126,24,20.174792010299978,54.933577560200035
PF01263,q3,inferredtree,-45609.1784,145,91508.3568,91659.5711,92096.2505,20,11.105947617900004,77.41447840179997
PF01263,q4,inferredtree,-46709.9792,143,93705.9585,93852.0010,94285.7433,24,11.942061878999997,67.84030039590003
PF01263,q5,inferredtree,-49970.1621,143,100226.3242,100372.3668,100806.1090,40,64.2819939839,132.00685139079994
PF01263,poisson,optimizedtruetree,-48509.8705,143,97305.7409,97451.7835,97885.5258,0,27.475472414199995,45.45383103400002
PF01263,q1,optimizedtruetree,-44286.8734,145,88863.7468,89014.9611,89451.6406,0,0.0,72.23151542499997
PF01263,q2,optimizedtruetree,-45015.6854,143,90317.3708,90463.4134,90897.1556,0,17.376983132699994,55.073635540300025
PF01263,q3,optimizedtruetree,-45613.9937,145,91517.9873,91669.2016,92105.8810,0,7.568603284899998,77.14876748149997
PF01263,q4,optimizedtruetree,-46720.2080,143,93726.4160,93872.4586,94306.2008,0,8.279822860700003,68.01084461429996
PF01263,q5,optimizedtruetree,-50011.8200,143,100309.6400,100455.6826,100889.4249,0,61.60226101670001,133.03907789129994
PF01397,poisson,inferredtree,-26476.9104,147,53247.8208,53572.5372,53783.1812,54,14.560139569199995,28.669473136399997
PF01397,q1,inferredtree,-23656.9394,167,47647.8787,48140.0893,48256.0772,0,0.0,37.7486168912
PF01397,q2,inferredtree,-24101.3090,148,48498.6179,48830.2270,49037.6202,32,6.744641535600003,33.45793790580001
PF01397,q3,inferredtree,-24287.8036,148,48871.6073,49203.2163,49410.6095,24,5.278875751700002,35.19292276749998
PF01397,q4,inferredtree,-24629.2334,168,49594.4667,50096.9800,50206.3071,24,21.081185530200013,57.456826477800014
PF01397,q5,inferredtree,-26627.5211,148,53551.0422,53882.6512,54090.0445,20,23.6751280979,58.77356813889999
PF01397,poisson,optimizedtruetree,-26529.7401,147,53353.4802,53678.1966,53888.8405,0,9.7429103827,28.954170653999995
PF01397,q1,optimizedtruetree,-23656.9403,167,47647.8806,48140.0911,48256.0790,0,0.0,37.7955841611
PF01397,q2,optimizedtruetree,-24117.8747,148,48531.7493,48863.3583,49070.7516,0,4.382795766700002,33.765197747000016
PF01397,q3,optimizedtruetree,-24301.2001,148,48898.4001,49230.0092,49437.4024,0,3.3883159574000006,35.2868133945
PF01397,q4,optimizedtruetree,-24636.6876,168,49609.3752,50111.8885,50221.2156,0,21.256583677800005,58.80741933649998
PF01397,q5,optimizedtruetree,-26647.1319,148,53590.2638,53921.8729,54129.2661,0,21.777192005499998,58.944112858000004
PF01432,poisson,inferredtree,-27896.0073,57,55906.0145,55918.1244,56157.0183,6,11.248320876299996,16.9938232727
PF01432,q1,inferredtree,-25518.8817,59,51155.7634,51168.7781,51415.5743,0,0.0,27.533409874999993
PF01432,q2,inferredtree,-25852.4381,77,51858.8763,51881.7128,52197.9515,2,2.099148411,26.267689914600002
