name,tree,repl,bic,model_name,modelm
LAC,andersen,6,22734.79,mtMAM,5
LAC,andersen,7,19429.342,WAG+I+G4,1
LAC,andersen,7,19862.608,DCMut+F+G4,2
LAC,andersen,7,20455.016,mtZOA+G4,3
LAC,andersen,7,20929.037,Dayhoff+F,4
LAC,andersen,7,22959.008,mtMAM,5
LAC,andersen,8,20191.913,WAG+I+G4,1
LAC,andersen,8,20713.949,cpREV+F+I+G4,2
LAC,andersen,8,21359.337,LG,3
LAC,andersen,8,21923.879,mtMAM+F+I+G4,4
LAC,andersen,8,24300.7,mtMAM,5
LAC,andersen,9,19640.081,WAG+I+G4,1
LAC,andersen,9,20179.533,Dayhoff+F+I+G4,2
LAC,andersen,9,20756.908,mtZOA+I+G4,3
LAC,andersen,9,21170.152,HIVw+F+G4,4
LAC,andersen,9,23395.202,mtMAM,5
LAC,andersen,10,20161.975,WAG+I+G4,1
LAC,andersen,10,20707.451,Dayhoff+F+I+G4,2
LAC,andersen,10,21236.903,LG,3
LAC,andersen,10,21771.553,mtZOA+F+I,4
LAC,andersen,10,24177.395,mtMAM,5
LAC,andersen,11,19690.789,WAG+I+G4,1
LAC,andersen,11,20172.117,Dayhoff+F+I+G4,2
LAC,andersen,11,20694.271,Dayhoff+F+I,3
LAC,andersen,11,21235.053,Dayhoff+F,4
LAC,andersen,11,23479.015,mtMAM,5
LAC,andersen,12,20325.785,WAG+I+G4,1
LAC,andersen,12,20817.435,WAG+I,2
LAC,andersen,12,21378.165,HIVb+F+G4,3
LAC,andersen,12,21888.425,HIVw+I+G4,4
LAC,andersen,12,24260.963,mtMAM,5
LAC,andersen,13,20160.383,WAG+I+G4,1
LAC,andersen,13,20575.028,rtREV+F+I+G4,2
LAC,andersen,13,21266.208,mtZOA+G4,3
LAC,andersen,13,21729.068,mtMAM+F+G4,4
LAC,andersen,13,24007.921,mtMAM,5
LAC,andersen,14,20047.289,WAG+I+G4,1
LAC,andersen,14,20528.615,WAG+I,2
LAC,andersen,14,21127.074,VT,3
LAC,andersen,14,21648.473,Dayhoff+F,4
LAC,andersen,14,24049.535,mtMAM,5
LAC,andersen,15,20092.382,WAG+I+G4,1
LAC,andersen,15,20517.277,DCMut+F+G4,2
LAC,andersen,15,21138.909,HIVb+G4,3
LAC,andersen,15,21686.156,HIVw+F+G4,4
LAC,andersen,15,24237.105,mtMAM,5
LAC,andersen,16,19918.422,WAG+I+G4,1
LAC,andersen,16,20387.51,rtREV+F+I+G4,2
LAC,andersen,16,21010.007,WAG+F,3
LAC,andersen,16,21581.35,mtZOA+F+I,4
LAC,andersen,16,24021.051,mtMAM,5
LAC,andersen,17,20443.655,WAG+I+G4,1
LAC,andersen,17,20942.603,Dayhoff+F+I+G4,2
LAC,andersen,17,21596.985,mtVer+F+G4,3
LAC,andersen,17,22166.63,HIVw+I+G4,4
LAC,andersen,17,24669.873,mtMAM,5
LAC,andersen,18,19489.973,WAG+I+G4,1
LAC,andersen,18,19970.012,Dayhoff+F+I+G4,2
LAC,andersen,18,20566.57,VT,3
LAC,andersen,18,21016.712,HIVw+G4,4
LAC,andersen,18,23302.512,mtMAM,5
LAC,andersen,19,19610.414,WAG+I+G4,1
LAC,andersen,19,20069.93,DCMut+F+I+G4,2
LAC,andersen,19,20647.446,mtZOA+I+G4,3
LAC,andersen,19,21074.731,HIVw+F+G4,4
LAC,andersen,19,23251.366,mtMAM,5
LAC,andersen,20,20999.793,WAG+I+G4,1
LAC,andersen,20,21507.79,rtREV+F+I+G4,2
LAC,andersen,20,22085.027,JTT,3
LAC,andersen,20,22655.074,HIVw+F+G4,4
LAC,andersen,20,24996.409,mtMAM,5
LAC,spiralia,1,45689.292,WAG+I+G4,1
LAC,spiralia,1,46698.716,DCMut+F+G4,2
LAC,spiralia,1,49118.717,mtMAM+F+I+G4,3
LAC,spiralia,1,50697.836,DCMut,4
LAC,spiralia,1,57401.07,mtMAM,5
LAC,spiralia,2,45444.561,WAG+I+G4,1
LAC,spiralia,2,46747.054,Dayhoff+F+G4,2
LAC,spiralia,2,49048.166,mtVer+G4,3
LAC,spiralia,2,50519.796,DCMut,4
LAC,spiralia,2,56955.235,mtMAM,5
LAC,spiralia,3,46241.147,WAG+I+G4,1
LAC,spiralia,3,47206.81,DCMut+F+G4,2
LAC,spiralia,3,49735.266,Blosum62+F+I,3
LAC,spiralia,3,51249.55,FLU+F+I,4
LAC,spiralia,3,57705.473,mtMAM,5
LAC,spiralia,4,46498.961,WAG+I+G4,1
LAC,spiralia,4,47481.614,DCMut+F+G4,2
LAC,spiralia,4,50041.769,LG+I,3
LAC,spiralia,4,51536.361,DCMut,4
LAC,spiralia,4,58194.422,mtMAM,5
LAC,spiralia,5,46343.933,WAG+I+G4,1
LAC,spiralia,5,47187.498,DCMut+F+G4,2
LAC,spiralia,5,49835.621,HIVw+F+G4,3
LAC,spiralia,5,51379.461,mtREV+F+I,4
LAC,spiralia,5,57840.139,mtMAM,5
LAC,spiralia,6,45848.95,WAG+I+G4,1
LAC,spiralia,6,46748.612,Dayhoff+F+G4,2
LAC,spiralia,6,49362.657,PMB+I,3
LAC,spiralia,6,50875.797,Dayhoff,4
LAC,spiralia,6,57629.122,mtMAM,5
LAC,spiralia,7,46336.82,WAG+I+G4,1
LAC,spiralia,7,47306.339,DCMut+F+G4,2
LAC,spiralia,7,49759.012,mtMAM+F+G4,3
LAC,spiralia,7,51438.569,mtMAM+I+G4,4
LAC,spiralia,7,58180.891,mtMAM,5
LAC,spiralia,8,45055.197,WAG+I+G4,1
LAC,spiralia,8,46077.454,DCMut+F+G4,2
LAC,spiralia,8,48735.094,PMB+F+I,3
LAC,spiralia,8,50288.971,DCMut,4
LAC,spiralia,8,56596.78,mtMAM,5
LAC,spiralia,9,46251.229,WAG+I+G4,1
LAC,spiralia,9,47096.75,DCMut+F+G4,2
LAC,spiralia,9,49774.851,mtMAM+F+G4,3
LAC,spiralia,9,51401.643,cpREV+F,4
LAC,spiralia,9,57946.41,mtMAM,5
LAC,spiralia,10,44765.769,WAG+I+G4,1
LAC,spiralia,10,45780.979,Dayhoff+F+G4,2
LAC,spiralia,10,48386.673,JTTDCMut+I,3
LAC,spiralia,10,49839.392,JTTDCMut+F,4
LAC,spiralia,10,56207.875,mtMAM,5
LAC,spiralia,11,45365.595,WAG+I+G4,1
LAC,spiralia,11,46398.428,DCMut+F+G4,2
LAC,spiralia,11,48935.392,JTT+I,3
LAC,spiralia,11,50291.447,mtInv+F+I,4
LAC,spiralia,11,56909.727,mtMAM,5
LAC,spiralia,12,45796.23,WAG+I+G4,1
LAC,spiralia,12,46874.942,DCMut+F+I+G4,2
LAC,spiralia,12,49512.357,Blosum62+I,3
LAC,spiralia,12,50608.175,Dayhoff+F+I,4
LAC,spiralia,12,57005.983,mtMAM,5
LAC,spiralia,13,45820.502,WAG+I+G4,1
LAC,spiralia,13,46704.636,DCMut+F+G4,2
LAC,spiralia,13,49272.652,Blosum62+F+I,3
LAC,spiralia,13,50734.289,Dayhoff,4
LAC,spiralia,13,56856.146,mtMAM,5
LAC,spiralia,14,45759.455,WAG+I+G4,1
LAC,spiralia,14,46769.972,DCMut+F+G4,2
LAC,spiralia,14,49265.965,JTTDCMut+I,3
LAC,spiralia,14,50836.317,cpREV,4
LAC,spiralia,14,57269.259,mtMAM,5
LAC,spiralia,15,45822.485,WAG+I+G4,1
LAC,spiralia,15,46838.01,DCMut+F+G4,2
LAC,spiralia,15,49559.081,mtMAM+F+G4,3
LAC,spiralia,15,50995.33,mtMAM+I+G4,4
LAC,spiralia,15,58587.009,mtMAM,5
LAC,spiralia,16,45915.28,WAG+I+G4,1
LAC,spiralia,16,46815.181,rtREV+F+I+G4,2
LAC,spiralia,16,49437.078,HIVw+F+G4,3
LAC,spiralia,16,50983.417,mtMAM+G4,4
LAC,spiralia,16,57252.996,mtMAM,5
LAC,spiralia,17,46103,WAG+I+G4,1
LAC,spiralia,17,46972.538,DCMut+F+G4,2
LAC,spiralia,17,49601.11,JTTDCMut+I,3
LAC,spiralia,17,51136.976,rtREV,4
LAC,spiralia,17,57583.684,mtMAM,5
LAC,spiralia,18,46261.028,WAG+I+G4,1
LAC,spiralia,18,47300.794,DCMut+F+G4,2
LAC,spiralia,18,49878.685,JTT+I,3
LAC,spiralia,18,51506.602,cpREV,4
LAC,spiralia,18,58886.823,mtMAM,5
LAC,spiralia,19,46180.689,WAG+I+G4,1
LAC,spiralia,19,47335.885,DCMut+F+G4,2
LAC,spiralia,19,49898.9,mtMAM+F+G4,3
LAC,spiralia,19,51416.233,FLU+I,4
LAC,spiralia,19,58111.39,mtMAM,5
LAC,spiralia,20,46326.216,WAG+I+G4,1
LAC,spiralia,20,47343.668,DCMut+F+G4,2
LAC,spiralia,20,49879.151,JTT+I,3
LAC,spiralia,20,51537.475,FLU+I,4
LAC,spiralia,20,58026.887,mtMAM,5
LAC,rayfinned,1,71157.723,WAG+I+G4,1
LAC,rayfinned,1,72897.054,DCMut+F+G4,2
LAC,rayfinned,1,76813.841,JTTDCMut+F+I,3
LAC,rayfinned,1,79016.734,FLU+I,4
LAC,rayfinned,1,88591.102,mtMAM,5
LAC,rayfinned,2,72137.743,WAG+I+G4,1
LAC,rayfinned,2,73615.351,DCMut+F+G4,2
LAC,rayfinned,2,77715.919,JTTDCMut+F+I,3
LAC,rayfinned,2,79755.069,mtART+I+G4,4
LAC,rayfinned,2,89481.395,mtMAM,5
LAC,rayfinned,3,71250.285,WAG+I+G4,1
LAC,rayfinned,3,73077.512,rtREV+F+I+G4,2
LAC,rayfinned,3,76916.918,JTT+F+I,3
LAC,rayfinned,3,78988.732,DCMut+F,4
LAC,rayfinned,3,88729.486,mtMAM,5
LAC,rayfinned,4,72981.593,WAG+I+G4,1
LAC,rayfinned,4,74654.738,DCMut+F+G4,2
LAC,rayfinned,4,78372.731,cpREV+I,3
LAC,rayfinned,4,80550.802,DCMut+F,4
LAC,rayfinned,4,89733.193,mtMAM,5
LAC,rayfinned,5,73296.53,WAG+I+G4,1
LAC,rayfinned,5,74664.99,DCMut+F+G4,2
LAC,rayfinned,5,78948.241,JTTDCMut+F+I,3
LAC,rayfinned,5,80936.926,Dayhoff+F,4
LAC,rayfinned,5,90622.985,mtMAM,5
LAC,rayfinned,6,71098.109,WAG+I+G4,1
LAC,rayfinned,6,72760.814,Dayhoff+F+G4,2
LAC,rayfinned,6,76604.061,cpREV+I,3
LAC,rayfinned,6,78797.673,DCMut+F,4
LAC,rayfinned,6,88088.776,mtMAM,5
LAC,rayfinned,7,71683.052,WAG+I+G4,1
LAC,rayfinned,7,73257.798,DCMut+F+G4,2
LAC,rayfinned,7,77421.101,LG+F+I,3
LAC,rayfinned,7,79472.156,mtART+G4,4
LAC,rayfinned,7,89503.678,mtMAM,5
LAC,rayfinned,8,72049.789,WAG+I+G4,1
LAC,rayfinned,8,73749.408,DCMut+F+G4,2
LAC,rayfinned,8,77479.283,WAG,3
LAC,rayfinned,8,79341.231,DCMut+F,4
LAC,rayfinned,8,89647.985,mtMAM,5
LAC,rayfinned,9,71223.454,WAG+I+G4,1
LAC,rayfinned,9,72787.393,DCMut+F+G4,2
LAC,rayfinned,9,76639.945,LG+F+I,3
LAC,rayfinned,9,78686.499,Dayhoff+F,4
LAC,rayfinned,9,88425.313,mtMAM,5
LAC,rayfinned,10,70180.101,WAG+I+G4,1
LAC,rayfinned,10,71939.935,rtREV+F+I+G4,2
LAC,rayfinned,10,75700.109,mtART+F+I+G4,3
LAC,rayfinned,10,78071.432,rtREV+F,4
LAC,rayfinned,10,87808.622,mtMAM,5
LAC,rayfinned,11,72604.385,WAG+I+G4,1
LAC,rayfinned,11,74555.494,DCMut+F+G4,2
LAC,rayfinned,11,78575.74,VT,3
LAC,rayfinned,11,80805.88,FLU+I,4
LAC,rayfinned,11,90918.172,mtMAM,5
LAC,rayfinned,12,71114.896,WAG+I+G4,1
LAC,rayfinned,12,72884.221,DCMut+F+G4,2
LAC,rayfinned,12,76660.312,mtART+F+I+G4,3
LAC,rayfinned,12,78801.863,FLU+F+I,4
LAC,rayfinned,12,87847.672,mtMAM,5
LAC,rayfinned,13,71577.254,WAG+I+G4,1
LAC,rayfinned,13,73489.347,DCMut+F+G4,2
LAC,rayfinned,13,77223.118,WAG,3
LAC,rayfinned,13,79368.865,FLU+F+I,4
LAC,rayfinned,13,88868.003,mtMAM,5
LAC,rayfinned,14,70085.546,WAG+I+G4,1
LAC,rayfinned,14,71848.821,DCMut+F+G4,2
LAC,rayfinned,14,75514.737,cpREV+I,3
LAC,rayfinned,14,77749.728,FLU+F+I,4
LAC,rayfinned,14,87970.804,mtMAM,5
LAC,rayfinned,15,70885.237,WAG+I+G4,1
LAC,rayfinned,15,72450.663,Dayhoff+F+G4,2
LAC,rayfinned,15,76376.084,WAG,3
LAC,rayfinned,15,78275.373,DCMut+F,4
LAC,rayfinned,15,88301.727,mtMAM,5
LAC,rayfinned,16,70787.087,WAG+I+G4,1
LAC,rayfinned,16,72639.584,DCMut+F+G4,2
LAC,rayfinned,16,76349.37,mtART+F+I+G4,3
LAC,rayfinned,16,78586.458,DCMut+F,4
LAC,rayfinned,16,87614.932,mtMAM,5
LAC,rayfinned,17,71142.45,WAG+I+G4,1
LAC,rayfinned,17,72535.148,Dayhoff+F+G4,2
LAC,rayfinned,17,76649.981,JTT+F+I,3
LAC,rayfinned,17,78658.051,rtREV,4
LAC,rayfinned,17,88093.924,mtMAM,5
LAC,rayfinned,18,70491.283,WAG+I+G4,1
LAC,rayfinned,18,72335.559,DCMut+F+G4,2
LAC,rayfinned,18,76145.129,mtART+F+G4,3
LAC,rayfinned,18,78320.319,FLU+I,4
LAC,rayfinned,18,87911.182,mtMAM,5
LAC,rayfinned,19,72315.407,WAG+I+G4,1
LAC,rayfinned,19,74077.279,DCMut+F+G4,2
LAC,rayfinned,19,77835.298,JTTDCMut+F+I,3
LAC,rayfinned,19,80013.158,FLU+I,4
LAC,rayfinned,19,90455.169,mtMAM,5
LAC,rayfinned,20,72920.024,WAG+I+G4,1
LAC,rayfinned,20,74764.409,Dayhoff+F+G4,2
LAC,rayfinned,20,78511.655,JTTDCMut+F+I,3
LAC,rayfinned,20,80943.359,Dayhoff+F,4
LAC,rayfinned,20,91441.695,mtMAM,5
HA,opisthokonta,1,77869.64,WAG+I+G4,1
HA,opisthokonta,1,79334.963,DCMut+F+G4,2
HA,opisthokonta,1,83675.446,mtInv+G4,3
HA,opisthokonta,1,86171.656,DCMut,4
HA,opisthokonta,1,96492.491,mtMAM,5
HA,opisthokonta,2,77563.819,WAG+I+G4,1
HA,opisthokonta,2,78919.174,DCMut+F+G4,2
HA,opisthokonta,2,83659.609,LG+I,3
HA,opisthokonta,2,85977.759,mtREV+F+I,4
HA,opisthokonta,2,96209.458,mtMAM,5
HA,opisthokonta,3,77474.177,WAG+I+G4,1
HA,opisthokonta,3,78735.123,rtREV+I+G4,2
HA,opisthokonta,3,83522.108,Blosum62+I,3
HA,opisthokonta,3,85933.407,DCMut+F,4
HA,opisthokonta,3,97420.65,mtMAM,5
HA,opisthokonta,4,77151.669,WAG+I+G4,1
HA,opisthokonta,4,78666.871,DCMut+F+G4,2
HA,opisthokonta,4,82935.885,PMB+F+I,3
HA,opisthokonta,4,85505.714,DCMut,4
HA,opisthokonta,4,95753.286,mtMAM,5
HA,opisthokonta,5,78836.356,WAG+I+G4,1
HA,opisthokonta,5,80306.483,DCMut+F+G4,2
HA,opisthokonta,5,85108.983,HIVw+I+G4,3
HA,opisthokonta,5,87357.323,DCMut,4
HA,opisthokonta,5,98131.798,mtMAM,5
HA,opisthokonta,6,77276.977,WAG+I+G4,1
HA,opisthokonta,6,78636.744,rtREV+F+I+G4,2
HA,opisthokonta,6,83204.591,HIVw+F+G4,3
HA,opisthokonta,6,85953.314,rtREV+F,4
HA,opisthokonta,6,97346.171,mtMAM,5
HA,opisthokonta,7,76404.299,WAG+I+G4,1
HA,opisthokonta,7,77680.818,DCMut+F+G4,2
HA,opisthokonta,7,82563.432,PMB+F+I,3
HA,opisthokonta,7,84740.461,Dayhoff,4
HA,opisthokonta,7,95872.547,mtMAM,5
HA,opisthokonta,8,77082.855,WAG+I+G4,1
HA,opisthokonta,8,78277.306,Dayhoff+F+G4,2
HA,opisthokonta,8,83290.71,Blosum62+F+I,3
HA,opisthokonta,8,85378.742,cpREV,4
HA,opisthokonta,8,96747.032,mtMAM,5
HA,opisthokonta,9,78777.987,WAG+I+G4,1
HA,opisthokonta,9,80302.916,Dayhoff+F+G4,2
HA,opisthokonta,9,85029.883,JTTDCMut+I,3
HA,opisthokonta,9,87299.71,DCMut,4
HA,opisthokonta,9,99536.159,mtMAM,5
HA,opisthokonta,10,78574.459,WAG+I+G4,1
HA,opisthokonta,10,79843.585,DCMut+G4,2
HA,opisthokonta,10,84752.468,LG+I,3
HA,opisthokonta,10,86985.344,DCMut,4
HA,opisthokonta,10,99585.603,mtMAM,5
HA,opisthokonta,11,77466.558,WAG+I+G4,1
HA,opisthokonta,11,78796.561,DCMut+F+G4,2
HA,opisthokonta,11,83430.761,LG+I,3
HA,opisthokonta,11,85864.406,mtMet+F+I,4
HA,opisthokonta,11,96064.815,mtMAM,5
HA,opisthokonta,12,79426.435,WAG+I+G4,1
HA,opisthokonta,12,80906.96,DCMut+F+G4,2
HA,opisthokonta,12,85484.104,mtInv+G4,3
HA,opisthokonta,12,87910.94,FLU+F+I,4
HA,opisthokonta,12,99519.942,mtMAM,5
HA,opisthokonta,13,77451.959,WAG+I+G4,1
HA,opisthokonta,13,78837.933,DCMut+F+G4,2
HA,opisthokonta,13,83623.589,LG+I,3
HA,opisthokonta,13,86411.669,mtREV+F+I,4
HA,opisthokonta,13,97471.581,mtMAM,5
HA,opisthokonta,14,78530.002,WAG+I+G4,1
HA,opisthokonta,14,79853.189,DCMut+F+G4,2
HA,opisthokonta,14,84954.904,mtVer+I+G4,3
HA,opisthokonta,14,87422.257,rtREV,4
HA,opisthokonta,14,99162.25,mtMAM,5
HA,opisthokonta,15,78086.769,WAG+I+G4,1
HA,opisthokonta,15,79293.41,rtREV+F+G4,2
HA,opisthokonta,15,84301.341,Blosum62+F+I,3
HA,opisthokonta,15,86684.853,Dayhoff+F,4
HA,opisthokonta,15,98808.319,mtMAM,5
HA,opisthokonta,16,76533.664,WAG+I+G4,1
HA,opisthokonta,16,77841.138,DCMut+F+G4,2
HA,opisthokonta,16,82596.22,LG+I,3
HA,opisthokonta,16,84798.058,DCMut,4
HA,opisthokonta,16,95719.181,mtMAM,5
HA,opisthokonta,17,77261.636,WAG+I+G4,1
HA,opisthokonta,17,78719.088,DCMut+F+G4,2
HA,opisthokonta,17,82956.525,Blosum62+F+I,3
HA,opisthokonta,17,85404.47,rtREV,4
HA,opisthokonta,17,95768.972,mtMAM,5
HA,opisthokonta,18,78222.731,WAG+I+G4,1
HA,opisthokonta,18,79561.991,DCMut+F+G4,2
HA,opisthokonta,18,84186.228,Blosum62+F+I,3
HA,opisthokonta,18,86455.474,rtREV+F,4
HA,opisthokonta,18,97524.068,mtMAM,5
HA,opisthokonta,19,76464.863,WAG+I+G4,1
HA,opisthokonta,19,77850.582,DCMut+F+G4,2
HA,opisthokonta,19,82320.124,PMB+F+I,3
HA,opisthokonta,19,84455.664,mtMAM+I+G4,4
HA,opisthokonta,19,96007.983,mtMAM,5
HA,opisthokonta,20,77797.301,WAG+I+G4,1
HA,opisthokonta,20,79119.228,rtREV+F+G4,2
HA,opisthokonta,20,83958.091,mtVer+I+G4,3
HA,opisthokonta,20,86430.097,DCMut,4
HA,opisthokonta,20,97961.335,mtMAM,5
HA,prum,1,41689.257,WAG+I+G4,1
HA,prum,1,42604.786,DCMut+F+G4,2
HA,prum,1,43998.172,HIVb+I+G4,3
HA,prum,1,45046.584,HIVw+F+G4,4
HA,prum,1,49906.328,mtMAM,5
HA,prum,2,42458.271,WAG+I+G4,1
HA,prum,2,43230.646,DCMut+F+G4,2
HA,prum,2,44673.946,HIVb+G4,3
HA,prum,2,45775.825,HIVw+F+G4,4
HA,prum,2,50435.894,mtMAM,5
HA,prum,3,41723.853,WAG+I+G4,1
HA,prum,3,42705.671,Dayhoff+F+G4,2
HA,prum,3,43972.633,Dayhoff+F+I,3
HA,prum,3,45293.01,mtVer+F+I,4
HA,prum,3,50069.262,mtMAM,5
HA,prum,4,42546.465,WAG+I+G4,1
HA,prum,4,43385.567,DCMut+F+G4,2
HA,prum,4,44767.41,JTTDCMut,3
HA,prum,4,45840.399,FLU+F,4
HA,prum,4,50327.018,mtMAM,5
HA,prum,5,41606.926,WAG+I+G4,1
HA,prum,5,42439.122,DCMut+F+G4,2
HA,prum,5,43999.262,HIVb+F+G4,3
HA,prum,5,45150.96,mtMAM+F+G4,4
HA,prum,5,50356.07,mtMAM,5
HA,prum,6,41979.703,WAG+I+G4,1
HA,prum,6,42863.941,Dayhoff+F+G4,2
HA,prum,6,44248.111,HIVb+G4,3
HA,prum,6,45380.403,mtVer+F+I,4
HA,prum,6,49871.415,mtMAM,5
HA,prum,7,42321.087,WAG+G4,1
HA,prum,7,43168.716,Dayhoff+F+I+G4,2
HA,prum,7,44669.009,mtVer+F+G4,3
HA,prum,7,45886.56,HIVw+F+I+G4,4
HA,prum,7,50983.396,mtMAM,5
HA,prum,8,41757.818,WAG+G4,1
HA,prum,8,42729.987,DCMut+F+I+G4,2
HA,prum,8,43939.216,HIVb+G4,3
HA,prum,8,45263.355,mtVer+F+I,4
HA,prum,8,50375.232,mtMAM,5
HA,prum,9,43126.194,WAG+I+G4,1
HA,prum,9,44062.387,Dayhoff+F+G4,2
HA,prum,9,45342.758,PMB,3
HA,prum,9,46722.505,mtMet+F,4
HA,prum,9,51338.599,mtMAM,5
HA,prum,10,42212.987,WAG+G4,1
HA,prum,10,42985.66,Dayhoff+F+I+G4,2
HA,prum,10,44442.083,mtVer+F+I+G4,3
HA,prum,10,45715.432,mtMet+F,4
HA,prum,10,50722.119,mtMAM,5
HA,prum,11,43223.207,WAG+G4,1
HA,prum,11,44148.231,Dayhoff+F+G4,2
HA,prum,11,45538.626,LG,3
HA,prum,11,46868.463,FLU+F,4
HA,prum,11,51652.43,mtMAM,5
HA,prum,12,41839.462,WAG+I+G4,1
HA,prum,12,42667.571,Dayhoff+F+G4,2
HA,prum,12,43960.095,Dayhoff+F+I,3
HA,prum,12,45236.882,HIVw+F+I+G4,4
HA,prum,12,49526.06,mtMAM,5
HA,prum,13,41900.752,WAG+I+G4,1
HA,prum,13,42655.838,Dayhoff+F+G4,2
HA,prum,13,44214.508,mtInv+F+I,3
HA,prum,13,45285.507,mtMAM+F+I+G4,4
HA,prum,13,50232.871,mtMAM,5
HA,prum,14,41965.561,WAG+G4,1
HA,prum,14,42835.181,DCMut+F+I+G4,2
HA,prum,14,44230.791,VT+F,3
HA,prum,14,45516.072,mtREV+F,4
HA,prum,14,50103.63,mtMAM,5
HA,prum,15,41653.978,WAG+I+G4,1
HA,prum,15,42499.636,Dayhoff+F+G4,2
HA,prum,15,43807.239,WAG+F,3
HA,prum,15,45116.194,mtART+I+G4,4
HA,prum,15,49726.844,mtMAM,5
HA,prum,16,43216.479,WAG+G4,1
HA,prum,16,44170.216,rtREV+F+G4,2
HA,prum,16,45527.916,VT+F,3
HA,prum,16,46836.863,HIVw+F+I+G4,4
HA,prum,16,51896.93,mtMAM,5
HA,prum,17,41827.691,WAG+I+G4,1
HA,prum,17,42648.907,Dayhoff+F+G4,2
HA,prum,17,44005.33,PMB,3
HA,prum,17,45226.737,FLU+F,4
HA,prum,17,49681.866,mtMAM,5
HA,prum,18,41510.107,WAG+G4,1
HA,prum,18,42435.752,DCMut+F+I+G4,2
HA,prum,18,43659.865,LG+F,3
HA,prum,18,44863.357,mtREV+F,4
HA,prum,18,49274.312,mtMAM,5
HA,prum,19,43561.874,WAG+G4,1
HA,prum,19,44409.236,Dayhoff+F+G4,2
HA,prum,19,45855.896,Dayhoff+F+I,3
HA,prum,19,47016.423,mtMAM+F+I+G4,4
HA,prum,19,51748.344,mtMAM,5
HA,prum,20,41103.82,WAG+I+G4,1
HA,prum,20,41946.26,DCMut+F+I+G4,2
HA,prum,20,43194.609,VT+F,3
HA,prum,20,44510.181,mtMAM+F+I+G4,4
HA,prum,20,49051.756,mtMAM,5
HA,ruhfel,1,117819.394,WAG+I+G4,1
HA,ruhfel,1,120215.035,DCMut+F+G4,2
HA,ruhfel,1,127131.168,WAG,3
HA,ruhfel,1,129954.258,Dayhoff+F,4
HA,ruhfel,1,146481.894,mtMAM,5
HA,ruhfel,2,122697.875,WAG+I+G4,1
HA,ruhfel,2,125097.072,Dayhoff+F+G4,2
HA,ruhfel,2,132239.787,LG+F+I,3
HA,ruhfel,2,135657.866,mtART+I+G4,4
HA,ruhfel,2,152564.49,mtMAM,5
HA,ruhfel,3,121341.029,WAG+I+G4,1
HA,ruhfel,3,123561.029,DCMut+F+G4,2
HA,ruhfel,3,130674.162,JTT+I,3
HA,ruhfel,3,133708.342,DCMut+F,4
HA,ruhfel,3,150540.709,mtMAM,5
HA,ruhfel,4,115818.776,WAG+I+G4,1
HA,ruhfel,4,118188.827,DCMut+F+G4,2
HA,ruhfel,4,124564.285,JTT+I,3
HA,ruhfel,4,127714.873,DCMut+F,4
HA,ruhfel,4,143564.714,mtMAM,5
HA,ruhfel,5,120266.841,WAG+I+G4,1
HA,ruhfel,5,122777.201,Dayhoff+F+G4,2
HA,ruhfel,5,129419.953,WAG,3
HA,ruhfel,5,132470.483,mtART+I+G4,4
HA,ruhfel,5,149454.906,mtMAM,5
HA,ruhfel,6,120157.096,WAG+I+G4,1
HA,ruhfel,6,122696.492,DCMut+F+G4,2
HA,ruhfel,6,129912.606,LG+F+I,3
HA,ruhfel,6,132904.312,DCMut+F,4
HA,ruhfel,6,149603.597,mtMAM,5
HA,ruhfel,7,122845.215,WAG+I+G4,1
HA,ruhfel,7,125366.105,Dayhoff+F+G4,2
HA,ruhfel,7,132188.065,JTT+I,3
HA,ruhfel,7,135707.7,mtART+I+G4,4
HA,ruhfel,7,153333.376,mtMAM,5
HA,ruhfel,8,118145.552,WAG+I+G4,1
HA,ruhfel,8,120853.736,Dayhoff+F+G4,2
HA,ruhfel,8,126618.256,LG+F+I,3
HA,ruhfel,8,130284.342,FLU+F+I,4
HA,ruhfel,8,145209.445,mtMAM,5
HA,ruhfel,9,117203.012,WAG+I+G4,1
HA,ruhfel,9,119536.576,Dayhoff+F+G4,2
HA,ruhfel,9,126556.749,JTTDCMut+I,3
HA,ruhfel,9,129790.875,mtREV+F+I,4
HA,ruhfel,9,146691.957,mtMAM,5
HA,ruhfel,10,118485.906,WAG+I+G4,1
HA,ruhfel,10,121036.424,Dayhoff+F+G4,2
HA,ruhfel,10,128211.242,JTTDCMut+F+I,3
HA,ruhfel,10,131639.814,FLU+F+I,4
HA,ruhfel,10,147890.082,mtMAM,5
HA,ruhfel,11,119931.534,WAG+I+G4,1
HA,ruhfel,11,122640.792,DCMut+F+G4,2
HA,ruhfel,11,129538.811,LG+F+I,3
HA,ruhfel,11,133203.06,mtART+I+G4,4
HA,ruhfel,11,150707.776,mtMAM,5
HA,ruhfel,12,118503.343,WAG+I+G4,1
HA,ruhfel,12,121099.877,DCMut+F+G4,2
HA,ruhfel,12,127794.879,JTT+I,3
HA,ruhfel,12,131029.885,DCMut+F,4
HA,ruhfel,12,147435.32,mtMAM,5
HA,ruhfel,13,120351.769,WAG+I+G4,1
HA,ruhfel,13,122663.463,Dayhoff+F+G4,2
HA,ruhfel,13,130005.808,WAG,3
HA,ruhfel,13,132822.423,Dayhoff,4
HA,ruhfel,13,149963.753,mtMAM,5
HA,ruhfel,14,119529.714,WAG+I+G4,1
